Date,tbl_liquidity_index,tbl_liquidity_30d_change,S&P 500,Bitcoin
2016-09-02,61.1988362,-0.30413,2179.98,575.54
2016-09-01,60.6964876,-0.75031,2170.86,572.3
2016-08-31,60.6428426,-1.36524,2170.95,575.47
2016-08-30,60.7389259,-1.1021,2176.12,577.5
2016-08-29,60.9194464,-0.79581,2180.38,574.11
2016-08-28,60.5043326,-1.24638,2169.04,573.91
2016-08-27,60.5043326,-0.63527,2169.04,569.95
2016-08-26,60.408322,-0.62002,2169.04,579.65
2016-08-25,60.7744432,0.152669,2172.47,577.76
2016-08-24,61.0417574,0.269662,2175.44,580.18
2016-08-23,60.7341203,0.162762,2186.9,583.41
2016-08-22,60.971473,0.400115,2182.64,586.75
2016-08-21,61.339773,0.780447,2183.87,581.31
2016-08-20,61.339773,0.833415,2183.87,581.7
2016-08-19,61.5351944,0.946999,2183.87,575.63
2016-08-18,61.9000535,1.102521,2187.02,574.32
2016-08-17,61.9748768,1.4953,2182.22,573.22
2016-08-16,61.8524964,1.608487,2178.15,577.44
2016-08-15,61.7558718,1.511862,2190.15,567.24
2016-08-14,61.6813352,1.46781,2184.05,570.47
2016-08-13,61.6813352,1.253434,2184.05,585.59
2016-08-12,61.6558259,0.963484,2184.05,587.56
2016-08-11,61.3657175,0.653182,2185.79,589.12
2016-08-10,61.9082314,1.033853,2175.49,592.1
2016-08-09,61.7391905,1.103093,2181.74,587.8
2016-08-08,61.5920638,0.955966,2180.89,591.05
2016-08-07,61.5668841,0.956698,2182.87,592.69
2016-08-06,61.5668841,1.65724,2182.87,587.78
2016-08-05,61.6095198,1.482448,2182.87,575.04
2016-08-04,61.6667959,1.845239,2164.25,578.29
2016-08-03,61.5029677,1.090144,2163.79,566.36
2016-08-02,61.4468005,1.09084,2157.03,547.47
2016-08-01,62.0080856,1.652126,2170.84,606.27
2016-07-31,61.8410254,1.485065,2173.6,624.68
2016-07-30,61.715253,1.10367,2173.6,655.05
2016-07-29,61.7507156,1.179063,2173.6,656.99
2016-07-28,61.1396013,1.643533,2170.06,655.03
2016-07-27,61.0283394,1.724271,2166.58,654.35
2016-07-26,60.6217747,0.802346,2169.18,651.78
2016-07-25,60.7720952,0.952667,2168.48,654.1
2016-07-24,60.5713581,0.882389,2175.03,661.28
2016-07-23,60.5713581,0.240293,2175.03,655.56
2016-07-22,60.5593256,0.861343,2175.03,650.62
2016-07-21,60.5063576,0.763032,2165.17,665.01
2016-07-20,60.5881954,0.943983,2173.02,665.68
2016-07-19,60.7975322,1.87682,2163.78,672.86
2016-07-18,60.4795769,1.558865,2166.89,673.11
2016-07-17,60.2440098,1.243417,2161.74,679.46
2016-07-16,60.2440098,1.367662,2161.74,660.77
2016-07-15,60.2135251,0.600932,2161.74,663.25
2016-07-14,60.4279007,0.934955,2163.75,658.08
2016-07-13,60.6923416,1.111239,2152.43,654.47
2016-07-12,60.7125357,0.587972,2152.14,664.55
2016-07-11,60.8743784,0.749815,2137.16,647.66
2016-07-10,60.6360974,0.512606,2129.9,649.36
2016-07-09,60.6360974,-0.17911,2129.9,650.96
2016-07-08,60.6101865,-0.60834,2129.9,666.52
2016-07-07,59.9096443,-1.69694,2097.9,640.56
2016-07-06,60.1270717,-1.341,2099.73,677.33
2016-07-05,59.8215571,-1.41675,2088.55,670.63
2016-07-04,60.4128241,-0.82549,2102.95,683.66
2016-07-03,60.35596,-0.74639,2102.95,658.66
2016-07-02,60.35596,-0.17775,2102.95,703.7
2016-07-01,60.35596,-0.21818,2102.95,676.3
2016-06-30,60.6115829,-0.05685,2098.86,673.34
2016-06-29,60.5716521,-0.21146,2070.77,639.89
2016-06-28,59.4960687,-1.2572,2036.09,647
2016-06-27,59.3040682,-1.4492,2000.54,655.27
2016-06-26,59.8194287,-0.94307,2037.41,629.37
2016-06-25,59.8194287,-1.16133,2037.41,665.12
2016-06-24,59.6889695,-1.01888,2037.41,665.3
2016-06-23,60.3310648,0.003347,2113.32,623.98
2016-06-22,59.6979825,-0.91353,2085.45,596.12
2016-06-21,59.7433253,-0.74966,2088.9,666.65
2016-06-20,59.6442128,-0.84877,2083.25,737.23
2016-06-19,58.9207119,-1.39978,2071.22,763.78
2016-06-18,58.9207119,-1.23405,2071.22,756.23
2016-06-17,59.0005927,-1.2433,2071.22,748.91
2016-06-16,58.8763474,-1.72765,2077.99,766.31
2016-06-15,59.6125933,-0.70071,2071.5,694.47
2016-06-14,59.4929462,-1.26489,2075.32,685.56
2016-06-13,59.5811027,-1.17674,2079.06,704.38
2016-06-12,60.1245634,-0.78385,2096.07,672.78
2016-06-11,60.1245634,-0.89387,2096.07,606.73
2016-06-10,60.1234915,-1.12105,2096.07,577.47
2016-06-09,60.8152046,-0.41324,2115.48,574.63
2016-06-08,61.2185218,0.092907,2119.12,581.64
2016-06-07,61.606588,0.587264,2112.13,576.6
2016-06-06,61.468073,0.448749,2109.41,585.54
2016-06-05,61.2383105,0.148516,2099.13,574.98
2016-06-04,61.2383105,0.682703,2099.13,572.73
2016-06-03,61.1023504,0.311312,2099.13,569.19
2016-06-02,60.5337094,-0.26425,2105.26,537.97
2016-06-01,60.5741436,-0.67614,2099.33,536.92
2016-05-31,60.6684338,-0.4619,2096.96,531.39
2016-05-30,60.7831115,-0.33465,2099.06,533.86
2016-05-29,60.7532639,-0.17043,2099.06,526.23
2016-05-28,60.7532639,-0.1937,2099.06,530.04
2016-05-27,60.7624947,-0.12616,2099.06,473.46
2016-05-26,60.9807596,0.457339,2090.1,453.38
2016-05-25,60.7078487,0.242332,2090.54,449.6
2016-05-24,60.3277182,-0.11792,2076.06,445.98
2016-05-23,60.6115152,0.165876,2048.04,444.15
2016-05-22,60.4929858,-0.04181,2052.32,439.32
2016-05-21,60.4929858,-0.1696,2052.32,443.19
2016-05-20,60.3204935,-0.43602,2052.32,442.68
2016-05-19,60.1547622,-0.90706,2040.04,438.71
2016-05-18,60.2438969,-0.62156,2047.63,454.62
2016-05-17,60.6039993,-0.26163,2047.21,453.78
2016-05-16,60.3133071,-0.55232,2066.66,454.16
2016-05-15,60.7578386,-0.11684,2046.61,457.57
2016-05-14,60.7578386,-0.08494,2046.61,455.67
2016-05-13,60.9084155,-0.05853,2046.61,455.67
2016-05-12,61.0184348,-0.04656,2064.11,454.77
2016-05-11,61.2445425,0.270327,2064.46,452.73
2016-05-10,61.2284467,0.481183,2084.39,450.89
2016-05-09,61.1256146,0.378351,2058.69,460.48
2016-05-08,61.0193243,0.295558,2057.14,458.55
2016-05-07,61.0193243,0.660348,2057.14,458.54
2016-05-06,61.0897945,0.557175,2057.14,459.6
2016-05-05,60.555607,0.014767,2050.63,447.98
2016-05-04,60.7910381,-0.12966,2051.12,446.72
2016-05-03,60.7979631,0.196883,2063.37,450.3
2016-05-02,61.2502866,0.649207,2081.43,444.67
2016-05-01,61.1303353,0.38753,2065.3,451.88
2016-04-30,61.1177607,0.645138,2065.3,448.32
2016-04-29,60.9236891,0.543616,2065.3,455.1
2016-04-28,60.9469683,0.947385,2075.81,449.01
2016-04-27,60.8886568,1.439775,2095.15,444.69
2016-04-26,60.5234206,0.915921,2091.7,466.09
2016-04-25,60.4655164,0.858017,2087.79,461.43
2016-04-24,60.4456395,0.751601,2091.58,458.56
2016-04-23,60.4456395,0.891204,2091.58,450.28
2016-04-22,60.5347963,0.74428,2091.58,445.74
2016-04-21,60.6625833,0.868225,2091.48,449.43
2016-04-20,60.7565182,0.628064,2102.4,441.39
2016-04-19,61.0618178,0.916715,2100.8,435.51
2016-04-18,60.8654568,0.720354,2094.34,428.59
2016-04-17,60.8656316,0.458284,2080.73,427.4
2016-04-16,60.8656316,0.73686,2080.73,430.57
2016-04-15,60.8746801,0.906965,2080.73,429.71
2016-04-14,60.8427812,1.558736,2082.78,424.28
2016-04-13,60.9669446,1.654527,2082.42,423.73
2016-04-12,61.0649927,1.970244,2061.72,425.19
2016-04-11,60.974215,1.879467,2041.99,422.48
2016-04-10,60.7472638,1.802007,2047.6,421.56
2016-04-09,60.7472638,1.588745,2047.6,419.41
2016-04-08,60.7237665,1.804895,2047.6,420.35
2016-04-07,60.3589762,1.530227,2041.91,422.75
2016-04-06,60.5326192,1.443106,2066.66,423.41
2016-04-05,60.54084,1.569091,2045.17,424.03
2016-04-04,60.9206967,1.948948,2066.13,421.44
2016-04-03,60.6010798,1.826082,2072.78,420.9
2016-04-02,60.6010798,2.355165,2072.78,420.87
2016-04-01,60.7428051,2.957712,2072.78,417.96
2016-03-31,60.4726232,2.787789,2059.74,416.73
2016-03-30,60.3800733,2.609559,2063.95,414.82
2016-03-29,59.9995832,2.010625,2055.01,416.52
2016-03-28,59.4488815,1.459923,2037.05,424.23
2016-03-27,59.6074996,1.618703,2035.94,426.76
2016-03-26,59.6074996,1.879046,2035.94,417.94
2016-03-25,59.6940387,2.069079,2035.94,417.18
2016-03-24,59.5544355,1.699023,2035.94,416.39
2016-03-23,59.7905161,2.048386,2036.71,418.04
2016-03-22,59.7943586,2.567939,2049.8,418.09
2016-03-21,60.1284544,2.902035,2051.6,413.31
2016-03-20,60.145103,2.915234,2049.58,413.75
2016-03-19,60.145103,2.539878,2049.58,410.44
2016-03-18,60.4073471,2.596543,2049.58,409.55
2016-03-17,60.1287714,2.656702,2040.59,420.62
2016-03-16,59.9677153,3.221593,2027.22,417.01
2016-03-15,59.2840447,2.515422,2015.93,416.83
2016-03-14,59.3124173,2.543795,2019.64,416.44
2016-03-13,59.0947483,2.374574,2022.19,414.06
2016-03-12,59.0947483,2.617564,2022.19,411.62
2016-03-11,58.9452567,1.090693,2022.19,421.69
2016-03-10,59.1585185,2.140923,1989.57,417.13
2016-03-09,58.9188711,1.780036,1989.26,414.86
2016-03-08,58.8287487,0.945813,1979.26,413.97
2016-03-07,59.0895133,1.206578,2001.76,414.32
2016-03-06,58.9717486,1.273847,1999.99,407.71
2016-03-05,58.9717486,1.409987,1999.99,400.57
2016-03-04,58.7749983,0.899482,1999.99,410.94
2016-03-03,58.2459149,0.286964,1993.4,421.65
2016-03-02,57.7850931,-0.69436,1986.45,423.99
2016-03-01,57.6848344,-0.49352,1978.35,435.12
2016-02-29,57.7705143,-0.40784,1932.23,437.7
2016-02-28,57.9889586,-0.18582,1948.05,433.5
2016-02-27,57.9889586,-0.67385,1948.05,432.52
2016-02-26,57.9887967,-0.49834,1948.05,432.15
2016-02-25,57.7284531,-0.40008,1951.7,424.54
2016-02-24,57.6249593,-0.40409,1929.8,424.95
2016-02-23,57.8554122,0.124016,1921.27,420.74
2016-02-22,57.7421306,0.010734,1945.5,437.75
2016-02-21,57.2264195,-0.47079,1917.78,438.8
2016-02-20,57.2264195,0.101089,1917.78,437.16
2016-02-19,57.2298692,0.247081,1917.78,420.79
2016-02-18,57.6052255,0.153523,1917.83,422.37
2016-02-17,57.8108042,0.499916,1926.82,416.32
2016-02-16,57.4720691,0.151293,1895.58,407.49
2016-02-15,56.7461228,-0.57465,1864.78,400.19
2016-02-14,56.7686228,-0.47636,1864.78,407.23
2016-02-13,56.7686228,-1.0075,1864.78,391.86
2016-02-12,56.7201742,-1.0826,1864.78,384.26
2016-02-11,56.4771843,-1.58235,1829.08,379.65
2016-02-10,57.8545635,-0.38661,1851.86,381.65
2016-02-09,57.0175956,-1.22111,1852.21,376.03
2016-02-08,57.1388348,-1.09987,1853.44,373.45
2016-02-07,57.8829356,-0.4814,1880.05,376.62
2016-02-06,57.8829356,0.057816,1880.05,376.52
2016-02-05,57.697902,-0.23079,1880.05,386.55
2016-02-04,57.5617614,-0.3524,1915.45,389.59
2016-02-03,57.875516,-0.60649,1912.53,369.95
2016-02-02,57.9589506,-0.59287,1903.03,374.45
2016-02-01,58.4794486,-0.07238,1939.38,373.06
2016-01-31,58.1783559,-0.28902,1940.24,368.77
2016-01-30,58.1783559,-0.1547,1940.24,378.25
2016-01-29,58.1747754,-0.23369,1940.24,379.47
2016-01-28,58.662812,0.163514,1893.36,380.29
2016-01-27,58.4871402,-0.0958,1882.95,394.97
2016-01-26,58.1285313,-0.71761,1903.63,392.15
2016-01-25,58.0290528,-0.81709,1877.08,391.73
2016-01-24,57.7313961,-1.10395,1906.9,402.97
2016-01-23,57.7313961,-1.09714,1906.9,387.49
2016-01-22,57.6972049,-0.9313,1906.9,382.49
2016-01-21,57.1253302,-1.35094,1868.99,410.26
2016-01-20,56.982788,-1.5228,1859.33,420.23
2016-01-19,57.4517028,-0.80816,1881.33,380.15
2016-01-18,57.310888,-0.94897,1880.33,387.17
2016-01-17,57.3207759,-0.90412,1880.33,382.3
2016-01-16,57.3207759,-0.70832,1880.33,387.54
2016-01-15,57.2449832,-0.36255,1880.33,364.33
2016-01-14,57.7761212,1.325705,1921.84,430.31
2016-01-13,57.8027784,1.024575,1890.28,432.37
2016-01-12,58.0595324,0.762188,1938.68,435.69
2016-01-11,58.24117,0.943825,1923.67,448.43
2016-01-10,58.2387049,0.808292,1922.03,447.99
2016-01-09,58.2387049,0.691261,1922.03,447.61
2016-01-08,58.3643309,0.576239,1922.03,453.23
2016-01-07,57.8251192,0.187636,1943.09,458.05
2016-01-06,57.9286892,0.024097,1990.26,429.11
2016-01-05,57.9141597,0.10264,2016.71,431.96
2016-01-04,58.4820034,0.670483,2012.66,433.09
2016-01-03,58.5518254,0.849488,2043.94,430.01
2016-01-02,58.5518254,1.145184,2043.94,433.44
2016-01-01,58.4673713,1.026614,2043.94,434.33
2015-12-31,58.3330582,0.856327,2043.94,430.57
2015-12-30,58.4084651,0.822279,2063.36,426.62
2015-12-29,58.4992982,0.870938,2078.36,432.98
2015-12-28,58.5829419,0.954582,2056.5,422.28
2015-12-27,58.8461451,1.357761,2060.99,422.82
2015-12-26,58.8461451,1.384481,2060.99,417.27
2015-12-25,58.8353457,1.289512,2060.99,455.65
2015-12-24,58.8285353,1.283143,2060.99,454.99
2015-12-23,58.6285076,1.020735,2064.29,442.4
2015-12-22,58.476273,0.797838,2038.97,436.57
2015-12-21,58.5055902,0.827155,2021.15,438.64
2015-12-20,58.2598606,0.689326,2005.55,442.69
2015-12-19,58.2598606,0.557574,2005.55,462.32
2015-12-18,58.2248963,0.849296,2005.55,463.62
2015-12-17,58.0290965,0.640856,2041.89,456.08
2015-12-16,57.6075349,-0.2955,2073.07,454.93
2015-12-15,56.4504161,-1.45275,2043.41,465.32
2015-12-14,56.7782039,-1.12496,2021.94,444.18
2015-12-13,57.2973447,-0.6572,2012.37,433.75
2015-12-12,57.2973447,-0.55546,2012.37,435
2015-12-11,57.4304125,-0.19434,2012.37,451.94
2015-12-10,57.5474438,-0.08278,2052.23,415.48
2015-12-09,57.788092,0.279341,2047.62,417.56
2015-12-08,57.637483,0.380433,2063.59,415.56
2015-12-07,57.9045918,0.647542,2077.07,395.54
2015-12-06,57.81152,0.489477,2091.69,388.78
2015-12-05,57.81152,0.736882,2091.69,388.95
2015-12-04,57.7023369,0.821447,2091.69,363.18
2015-12-03,57.4066418,-0.24046,2049.62,361.05
2015-12-02,57.4407574,-0.12707,2079.51,359.19
2015-12-01,57.4767309,-0.12007,2102.63,362.49
2015-11-30,57.5861865,0.020692,2080.41,377.32
2015-11-29,57.62836,0.200147,2090.11,371.29
2015-11-28,57.62836,0.268143,2090.11,357.38
2015-11-27,57.4883845,-0.09279,2090.11,358.04
2015-11-26,57.4616643,-0.38581,2088.87,352.68
2015-11-25,57.5458332,-0.39418,2088.87,328.21
2015-11-24,57.5453924,-0.19909,2089.14,320.05
2015-11-23,57.6077726,-0.13671,2086.59,323.05
2015-11-22,57.678435,-0.09254,2089.17,324.54
2015-11-21,57.678435,-0.30954,2089.17,326.93
2015-11-20,57.5705346,-0.56308,2089.17,322.02
2015-11-19,57.7022867,-0.13911,2081.24,326.15
2015-11-18,57.3756007,-0.52942,2083.58,334.59
2015-11-17,57.3882404,-0.14352,2050.44,335.09
2015-11-16,57.9030302,0.371267,2053.19,330.75
2015-11-15,57.9031646,0.446294,2023.04,320.17
2015-11-14,57.9031646,0.429255,2023.04,332.91
2015-11-13,57.9545484,0.139588,2023.04,336.75
2015-11-12,57.8527998,0.397808,2045.97,338.15
2015-11-11,57.6247531,0.358386,2075,311.08
2015-11-10,57.6302241,0.43273,2081.72,336.82
2015-11-09,57.5087508,0.311257,2078.58,380.26
2015-11-08,57.2570497,0.110056,2099.2,373.37
2015-11-07,57.2570497,0.403168,2099.2,386.48
2015-11-06,57.3220433,0.320832,2099.2,374.47
2015-11-05,57.074638,0.060086,2099.93,386.35
2015-11-04,56.8808902,-0.55796,2102.31,411.56
2015-11-03,57.6471002,0.46028,2109.79,403.42
2015-11-02,57.5678244,0.381004,2104.05,361.19
2015-11-01,57.5968039,0.619377,2079.36,325.43
2015-10-31,57.5654949,1.012133,2079.36,314.17
2015-10-30,57.4282132,0.782726,2079.36,328.01
2015-10-29,57.3602172,0.921027,2089.41,313.86
2015-10-28,57.5811747,0.344472,2090.35,304.62
2015-10-27,57.8474757,0.467221,2065.89,293.79
2015-10-26,57.9400161,0.559761,2071.18,285.3
2015-10-25,57.744486,0.473759,2075.15,283.68
2015-10-24,57.744486,0.418033,2075.15,281.65
2015-10-23,57.7709785,0.33046,2075.15,276.5
2015-10-22,57.9879766,0.655176,2052.51,274.02
2015-10-21,58.1336108,0.644173,2018.94,266.27
2015-10-20,57.8414004,0.287255,2030.77,269.46
2015-10-19,57.9050206,0.350875,2033.66,263.44
2015-10-18,57.5317628,0.012316,2033.11,261.64
2015-10-17,57.5317628,0.329202,2033.11,270.64
2015-10-16,57.4568702,1.505632,2033.11,262.87
2015-10-15,57.4739097,1.50964,2023.86,254.32
2015-10-14,57.8149605,1.378023,1994.24,251.99
2015-10-13,57.4549922,1.120512,2003.69,249.51
2015-10-12,57.2663671,0.931887,2017.46,245.31
2015-10-11,57.1974939,0.930916,2014.89,247.05
2015-10-10,57.1974939,0.988539,2014.89,244.94
2015-10-09,57.1469937,1.21723,2014.89,243.93
2015-10-08,56.8538813,0.940339,2013.43,242.3
2015-10-07,57.0012116,1.457211,1995.83,242.97
2015-10-06,57.0145525,1.494678,1979.92,246.06
2015-10-05,57.4388548,1.91898,1987.05,240.38
2015-10-04,57.1868206,1.656698,1951.36,238.26
2015-10-03,57.1868206,2.548878,1951.36,238.73
2015-10-02,56.9774267,2.471372,1951.36,237.29
2015-10-01,56.5533614,1.529855,1923.82,237.55
2015-09-30,56.6454872,1.504682,1920.03,236.06
2015-09-29,56.4391903,1.777956,1884.09,236.69
2015-09-28,57.2367028,2.575469,1881.77,239.14
2015-09-27,57.3802547,2.777554,1931.34,232.76
2015-09-26,57.3802547,2.70548,1931.34,234.34
2015-09-25,57.2707266,2.522392,1931.34,235.14
2015-09-24,57.3264533,2.351767,1932.24,234.53
2015-09-23,57.4405182,2.587883,1938.76,230.28
2015-09-22,57.3328009,2.08025,1942.74,230.62
2015-09-21,57.4894376,2.236887,1966.97,227.09
2015-09-20,57.5541454,2.339522,1958.03,231.21
2015-09-19,57.5541454,1.989438,1958.03,231.49
2015-09-18,57.5194469,1.739964,1958.03,232.97
2015-09-17,57.2025612,1.84028,1990.2,229.81
2015-09-16,55.9512387,-0.26063,1995.31,229.09
2015-09-15,55.9642699,-0.09071,1978.09,230.3
2015-09-14,56.4369371,0.381958,1953.03,230.64
2015-09-13,56.3344801,0.196912,1961.05,230.51
2015-09-12,56.3344801,0.5252,1961.05,235.23
2015-09-11,56.2665784,0.548471,1961.05,240.11
2015-09-10,56.2089551,0.245409,1952.29,238.48
2015-09-09,55.9297637,-0.30597,1942.04,238.17
2015-09-08,55.9135423,-0.1197,1969.41,243.61
2015-09-07,55.5440009,-0.48924,1921.22,239.85
2015-09-06,55.5198747,-0.59584,1921.22,239.84
2015-09-05,55.5198747,0.001458,1921.22,235.02
2015-09-04,55.5301229,0.131866,1921.22,230.3
2015-09-03,54.637943,-0.85748,1951.13,227.18
2015-09-02,54.5060546,-1.87841,1948.86,229.28
2015-09-01,55.0235064,-1.13404,1913.85,228.12
2015-08-31,55.1408055,-1.01674,1972.18,230.06
2015-08-30,54.6612342,-1.76082,1988.87,228.76
2015-08-29,54.6612342,-2.32612,1988.87,229.78
2015-08-28,54.6027007,-2.53136,1988.87,231.4
2015-08-27,54.6747746,-2.22208,1987.66,224.77
2015-08-26,54.7483346,-2.1791,1940.51,225.83
2015-08-25,54.9746862,-1.66981,1867.61,221.61
2015-08-24,54.8526348,-1.79187,1893.21,210.5
2015-08-23,55.252551,-1.40047,1970.89,228.17
2015-08-22,55.252551,-1.40715,1970.89,230.39
2015-08-21,55.2146231,-1.38738,1970.89,232.57
2015-08-20,55.5647073,-0.99151,2035.73,235.35
2015-08-19,55.7794828,-0.57478,2079.61,226.68
2015-08-18,55.3622814,-0.86003,2096.92,211.08
2015-08-17,56.2118663,-0.01045,2102.44,257.98
2015-08-16,56.0549791,-0.15281,2091.54,258.51
2015-08-15,56.0549791,-0.02154,2091.54,261.55
2015-08-14,56.1375685,0.403738,2091.54,265.68
2015-08-13,55.8092797,0.312623,2083.39,264.08
2015-08-12,55.7181076,0.826325,2086.05,266.38
2015-08-11,55.9635465,1.677995,2084.07,270.39
2015-08-10,56.235734,1.950183,2104.18,264.47
2015-08-09,56.0332384,1.745441,2077.57,265.08
2015-08-08,56.0332384,1.608933,2077.57,261
2015-08-07,56.1157117,1.478073,2077.57,279.58
2015-08-06,55.5184172,1.109234,2083.56,278.58
2015-08-05,55.3982565,0.331031,2099.84,281.88
2015-08-04,55.4954197,0.781086,2093.32,285.22
2015-08-03,56.3844644,1.67013,2098.04,281.23
2015-08-02,56.1575482,1.454173,2103.84,282.61
2015-08-01,56.1575482,1.589153,2103.84,281.6
2015-07-31,56.4220554,2.250641,2103.84,284.65
2015-07-30,56.987353,2.830336,2108.63,287.72
2015-07-29,57.1340606,2.458093,2108.57,289.59
2015-07-28,56.8968522,1.732669,2093.25,294.43
2015-07-27,56.9274357,1.763252,2067.64,293.62
2015-07-26,56.6445008,1.448594,2079.65,292.69
2015-07-25,56.6445008,1.147155,2079.65,288.7
2015-07-24,56.6530169,1.019828,2079.65,288.28
2015-07-23,56.6597058,1.260091,2102.15,276.05
2015-07-22,56.6019997,0.958799,2114.15,277.22
2015-07-21,56.5562144,0.808125,2119.21,275.83
2015-07-20,56.3542624,0.606173,2128.28,278.98
2015-07-19,56.222313,0.486986,2126.64,273.61
2015-07-18,56.222313,0.237577,2126.64,274.9
2015-07-17,56.2077923,0.150962,2126.64,279.47
2015-07-16,56.0765193,0.673261,2124.29,278.09
2015-07-15,55.7338303,0.397326,2107.4,285.83
2015-07-14,55.4966571,0.445982,2108.95,287.46
2015-07-13,54.8917828,-0.15889,2099.6,292.05
2015-07-12,54.2855512,-0.74248,2076.62,310.87
2015-07-11,54.2855512,-0.83048,2076.62,293.12
2015-07-10,54.2877973,-0.53174,2076.62,284.89
2015-07-09,54.4243059,-0.66121,2051.31,269.23
2015-07-08,54.6376389,-0.31779,2046.68,270.79
2015-07-07,54.4091828,-0.26209,2081.34,266.21
2015-07-06,55.067225,0.39595,2068.76,269.03
2015-07-05,54.7143341,0.050351,2076.78,271.91
2015-07-04,54.7143341,0.268864,2076.78,260.89
2015-07-03,54.7033749,0.303415,2076.78,256.34
2015-07-02,54.5683952,-0.39911,2076.78,255.41
2015-07-01,54.1714145,-0.99383,2077.42,258.62
2015-06-30,54.1570166,-1.30157,2063.11,263.07
2015-06-29,54.6759673,-0.78262,2057.64,257.06
2015-06-28,55.1641835,-0.31838,2101.49,249.01
2015-06-27,55.1641835,-0.31502,2101.49,250.99
2015-06-26,55.1959065,-0.07723,2101.49,243.59
2015-06-25,55.4973459,0.37065,2102.31,242.8
2015-06-24,55.6331885,0.641269,2108.58,240.51
2015-06-23,55.3996151,0.402251,2124.2,244.3
2015-06-22,55.6432006,0.645836,2122.85,246.99
2015-06-21,55.7480894,0.755672,2109.99,243.94
2015-06-20,55.7480894,0.423924,2109.99,245.21
2015-06-19,55.7353274,0.752875,2109.99,244.61
2015-06-18,55.984736,0.96947,2121.24,249.01
2015-06-17,56.0568301,0.921978,2100.44,249.28
2015-06-16,55.4032584,-0.53857,2096.29,250.9
2015-06-15,55.3365039,-0.60532,2084.43,236.82
2015-06-14,55.0506755,-0.86415,2094.11,233.54
2015-06-13,55.0506755,-0.94063,2094.11,232.4
2015-06-12,55.0280266,-0.66873,2094.11,229.98
2015-06-11,55.1160296,-0.20429,2108.86,229.71
2015-06-10,54.819542,-0.85256,2105.2,228.8
2015-06-09,55.0855146,-1.11695,2080.15,229.05
2015-06-08,54.955426,-1.24704,2079.28,228.49
2015-06-07,54.6712754,-1.40759,2092.83,222.88
2015-06-06,54.6712754,-0.20014,2092.83,225.62
2015-06-05,54.6639829,-0.09155,2092.83,224.95
2015-06-04,54.4454701,-0.73447,2095.84,224.32
2015-06-03,54.3999604,-1.62482,2114.07,225.87
2015-06-02,54.9675034,-1.36886,2109.6,225.8
2015-06-01,55.1652435,-1.17112,2111.73,222.93
2015-05-31,55.4585861,-0.88919,2107.39,230.19
2015-05-30,55.4585861,-1.7084,2107.39,233.34
2015-05-29,55.4825623,-1.83435,2107.39,237.1
2015-05-28,55.4792076,-1.84708,2120.79,237.41
2015-05-27,55.2731403,-2.28188,2123.48,237.28
2015-05-26,55.1266957,-2.29434,2104.2,237.12
2015-05-25,54.9919192,-2.42912,2126.06,237.11
2015-05-24,54.9973642,-2.45509,2126.06,240.95
2015-05-23,54.9973642,-2.16445,2126.06,238.87
2015-05-22,54.9924173,-2.12742,2126.06,240.35
2015-05-21,55.3241649,-1.84608,2130.82,235.34
2015-05-20,54.9824526,-2.0824,2125.85,234.02
2015-05-19,55.0152655,-2.06998,2127.83,231.95
2015-05-18,55.1348524,-1.9504,2129.2,233.13
2015-05-17,55.9418285,-1.13975,2122.73,236.8
2015-05-16,55.9418285,-1.30998,2122.73,236.15
2015-05-15,55.9148239,-1.07442,2122.73,237.6
2015-05-14,55.9913091,-0.68142,2121.1,236.93
2015-05-13,55.6967535,-0.63431,2098.48,236.38
2015-05-12,55.3203152,-0.76643,2099.12,241.11
2015-05-11,55.6720977,-0.41465,2105.33,242.16
2015-05-10,56.202461,0.118077,2116.1,240.3
2015-05-09,56.202461,0.140247,2116.1,241.83
2015-05-08,56.0788688,-0.13797,2116.1,243.86
2015-05-07,54.8714111,-1.79481,2088,237.33
2015-05-06,54.7555362,-2.00554,2080.15,229.78
2015-05-05,55.1799448,-1.51707,2089.46,236.12
2015-05-04,56.0247754,-0.67223,2114.49,239.02
2015-05-03,56.3363645,-0.44659,2108.29,240.36
2015-05-02,56.3363645,0.393601,2108.29,234.93
2015-05-01,56.3477712,0.729758,2108.29,232.08
2015-04-30,57.1669828,1.83177,2085.51,236.15
2015-04-29,57.3169085,1.923553,2106.85,225.81
2015-04-28,57.326288,1.815033,2114.76,225.85
2015-04-27,57.5550157,2.043761,2108.92,229.29
2015-04-26,57.4210392,1.96294,2117.69,219.43
2015-04-25,57.4210392,2.039319,2117.69,226.39
2015-04-24,57.4524553,1.627225,2117.69,231.27
2015-04-23,57.1618138,1.260583,2112.93,236.46
2015-04-22,57.1198361,1.361589,2107.96,234.18
2015-04-21,57.1702446,1.840721,2097.29,235.27
2015-04-20,57.0648479,1.735324,2100.4,224.63
2015-04-19,57.0852482,1.717273,2081.18,222.6
2015-04-18,57.0852482,2.195527,2081.18,223.36
2015-04-17,57.0815767,1.989832,2081.18,222.88
2015-04-16,57.2518084,2.509685,2104.99,228.57
2015-04-15,56.9892435,2.134519,2106.63,223.83
2015-04-14,56.6727322,2.106356,2095.84,219.16
2015-04-13,56.33106,1.764684,2092.43,224.59
2015-04-12,56.086746,1.480126,2102.06,236.15
2015-04-11,56.086746,1.191475,2102.06,236.55
